date,region,deaths,ppl,deaths_per_million
2020-10-18,Marche,3,1512672,1.98
2020-10-19,Marche,0,1512672,0.0
2020-10-20,Marche,1,1512672,0.66
2020-10-21,Marche,1,1512672,0.66
2020-10-22,Marche,1,1512672,0.66
2020-10-23,Marche,2,1512672,1.32
2020-10-24,Marche,1,1512672,0.66
2020-10-25,Marche,2,1512672,1.32
2020-10-26,Marche,1,1512672,0.66
2020-10-27,Marche,2,1512672,1.32
2020-10-28,Marche,2,1512672,1.32
2020-10-29,Marche,1,1512672,0.66
2020-10-30,Marche,4,1512672,2.64
2020-10-31,Marche,6,1512672,3.97
2020-11-01,Marche,2,1512672,1.32
2020-11-02,Marche,4,1512672,2.64
2020-11-03,Marche,6,1512672,3.97
2020-11-04,Marche,1,1512672,0.66
2020-11-05,Marche,2,1512672,1.32
2020-11-06,Marche,3,1512672,1.98
2020-11-07,Marche,8,1512672,5.29
2020-11-08,Marche,5,1512672,3.31
2020-11-09,Marche,7,1512672,4.63
2020-11-10,Marche,10,1512672,6.61
2020-11-11,Marche,10,1512672,6.61
2020-11-12,Marche,6,1512672,3.97
2020-11-13,Marche,11,1512672,7.27
2020-11-14,Marche,8,1512672,5.29
2020-11-15,Marche,9,1512672,5.95
2020-11-16,Marche,8,1512672,5.29
2020-11-17,Marche,11,1512672,7.27
2020-11-18,Marche,9,1512672,5.95
2020-11-19,Marche,11,1512672,7.27
2020-11-20,Marche,11,1512672,7.27
2020-11-21,Marche,7,1512672,4.63
2020-11-22,Marche,12,1512672,7.93
2020-11-23,Marche,8,1512672,5.29
2020-11-24,Marche,13,1512672,8.59
2020-11-25,Marche,10,1512672,6.61
2020-11-26,Marche,10,1512672,6.61
2020-11-27,Marche,9,1512672,5.95
2020-11-28,Marche,12,1512672,7.93
2020-11-29,Marche,13,1512672,8.59
2020-11-30,Marche,9,1512672,5.95
2020-12-01,Marche,12,1512672,7.93
2020-12-02,Marche,13,1512672,8.59
2020-12-03,Marche,9,1512672,5.95
2020-12-04,Marche,7,1512672,4.63
2020-12-05,Marche,9,1512672,5.95
2020-12-06,Marche,13,1512672,8.59
2020-12-07,Marche,10,1512672,6.61
2020-12-08,Marche,18,1512672,11.9
2020-12-09,Marche,9,1512672,5.95
2020-12-10,Marche,9,1512672,5.95
2020-12-11,Marche,6,1512672,3.97
2020-12-12,Marche,11,1512672,7.27
2020-12-13,Marche,14,1512672,9.26
2020-12-14,Marche,10,1512672,6.61
2020-12-15,Marche,14,1512672,9.26
2020-12-16,Marche,9,1512672,5.95
2020-12-17,Marche,9,1512672,5.95
2020-02-24,Molise,0,300516,0.0
2020-02-25,Molise,0,300516,0.0
2020-02-26,Molise,0,300516,0.0
2020-02-27,Molise,0,300516,0.0
2020-02-28,Molise,0,300516,0.0
2020-02-29,Molise,0,300516,0.0
2020-03-01,Molise,0,300516,0.0
2020-03-02,Molise,0,300516,0.0
2020-03-03,Molise,0,300516,0.0
2020-03-04,Molise,0,300516,0.0
2020-03-05,Molise,0,300516,0.0
2020-03-06,Molise,0,300516,0.0
2020-03-07,Molise,0,300516,0.0
2020-03-08,Molise,0,300516,0.0
2020-03-09,Molise,0,300516,0.0
2020-03-10,Molise,0,300516,0.0
2020-03-11,Molise,0,300516,0.0
2020-03-12,Molise,0,300516,0.0
2020-03-13,Molise,0,300516,0.0
2020-03-14,Molise,0,300516,0.0
2020-03-15,Molise,0,300516,0.0
2020-03-16,Molise,1,300516,3.33
2020-03-17,Molise,0,300516,0.0
2020-03-18,Molise,0,300516,0.0
2020-03-19,Molise,1,300516,3.33
2020-03-20,Molise,3,300516,9.98
2020-03-21,Molise,2,300516,6.66
2020-03-22,Molise,0,300516,0.0
2020-03-23,Molise,0,300516,0.0
2020-03-24,Molise,1,300516,3.33
2020-03-25,Molise,0,300516,0.0
2020-03-26,Molise,0,300516,0.0
2020-03-27,Molise,1,300516,3.33
2020-03-28,Molise,0,300516,0.0
2020-03-29,Molise,0,300516,0.0
2020-03-30,Molise,0,300516,0.0
2020-03-31,Molise,0,300516,0.0
2020-04-01,Molise,1,300516,3.33
2020-04-02,Molise,1,300516,3.33
2020-04-03,Molise,0,300516,0.0
2020-04-04,Molise,0,300516,0.0
2020-04-05,Molise,2,300516,6.66
2020-04-06,Molise,0,300516,0.0
2020-04-07,Molise,0,300516,0.0
2020-04-08,Molise,0,300516,0.0
2020-04-09,Molise,0,300516,0.0
2020-04-10,Molise,0,300516,0.0
2020-04-11,Molise,1,300516,3.33
2020-04-12,Molise,1,300516,3.33
2020-04-13,Molise,0,300516,0.0
2020-04-14,Molise,0,300516,0.0
2020-04-15,Molise,0,300516,0.0
2020-04-16,Molise,1,300516,3.33
2020-04-17,Molise,0,300516,0.0
2020-04-18,Molise,0,300516,0.0
2020-04-19,Molise,1,300516,3.33
2020-04-20,Molise,1,300516,3.33
2020-04-21,Molise,0,300516,0.0
2020-04-22,Molise,1,300516,3.33
2020-04-23,Molise,1,300516,3.33
2020-04-24,Molise,0,300516,0.0
2020-04-25,Molise,1,300516,3.33
2020-04-26,Molise,0,300516,0.0
2020-04-27,Molise,0,300516,0.0
2020-04-28,Molise,0,300516,0.0
2020-04-29,Molise,0,300516,0.0
2020-04-30,Molise,0,300516,0.0
2020-05-01,Molise,0,300516,0.0
2020-05-02,Molise,0,300516,0.0
2020-05-03,Molise,1,300516,3.33
2020-05-04,Molise,0,300516,0.0
2020-05-05,Molise,0,300516,0.0
2020-05-06,Molise,0,300516,0.0
2020-05-07,Molise,0,300516,0.0
2020-05-08,Molise,0,300516,0.0
2020-05-09,Molise,0,300516,0.0
2020-05-10,Molise,0,300516,0.0
2020-05-11,Molise,0,300516,0.0
2020-05-12,Molise,0,300516,0.0
2020-05-13,Molise,0,300516,0.0
2020-05-14,Molise,0,300516,0.0
2020-05-15,Molise,0,300516,0.0
2020-05-16,Molise,0,300516,0.0
2020-05-17,Molise,0,300516,0.0
2020-05-18,Molise,0,300516,0.0
2020-05-19,Molise,0,300516,0.0
2020-05-20,Molise,0,300516,0.0
2020-05-21,Molise,0,300516,0.0
2020-05-22,Molise,0,300516,0.0
2020-05-23,Molise,0,300516,0.0
2020-05-24,Molise,0,300516,0.0
2020-05-25,Molise,0,300516,0.0
2020-05-26,Molise,0,300516,0.0
2020-05-27,Molise,0,300516,0.0
2020-05-28,Molise,0,300516,0.0
2020-05-29,Molise,0,300516,0.0
2020-05-30,Molise,0,300516,0.0
2020-05-31,Molise,0,300516,0.0
2020-06-01,Molise,0,300516,0.0
2020-06-02,Molise,0,300516,0.0
2020-06-03,Molise,0,300516,0.0
2020-06-04,Molise,1,300516,3.33
2020-06-05,Molise,0,300516,0.0
2020-06-06,Molise,0,300516,0.0
2020-06-07,Molise,0,300516,0.0
2020-06-08,Molise,0,300516,0.0
2020-06-09,Molise,0,300516,0.0
2020-06-10,Molise,0,300516,0.0
2020-06-11,Molise,0,300516,0.0
2020-06-12,Molise,0,300516,0.0
2020-06-13,Molise,0,300516,0.0
2020-06-14,Molise,0,300516,0.0
2020-06-15,Molise,0,300516,0.0
2020-06-16,Molise,0,300516,0.0
2020-06-17,Molise,0,300516,0.0
2020-06-18,Molise,0,300516,0.0
2020-06-19,Molise,0,300516,0.0
2020-06-20,Molise,0,300516,0.0
2020-06-21,Molise,0,300516,0.0
2020-06-22,Molise,0,300516,0.0
2020-06-23,Molise,0,300516,0.0
2020-06-24,Molise,0,300516,0.0
2020-06-25,Molise,0,300516,0.0
2020-06-26,Molise,0,300516,0.0
2020-06-27,Molise,0,300516,0.0
2020-06-28,Molise,0,300516,0.0
2020-06-29,Molise,0,300516,0.0
2020-06-30,Molise,0,300516,0.0
2020-07-01,Molise,0,300516,0.0
2020-07-02,Molise,0,300516,0.0
2020-07-03,Molise,0,300516,0.0
2020-07-04,Molise,0,300516,0.0
2020-07-05,Molise,0,300516,0.0
2020-07-06,Molise,0,300516,0.0
2020-07-07,Molise,0,300516,0.0
2020-07-08,Molise,0,300516,0.0
2020-07-09,Molise,0,300516,0.0
2020-07-10,Molise,0,300516,0.0
2020-07-11,Molise,0,300516,0.0
2020-07-12,Molise,0,300516,0.0
2020-07-13,Molise,0,300516,0.0
2020-07-14,Molise,0,300516,0.0
2020-07-15,Molise,0,300516,0.0
2020-07-16,Molise,0,300516,0.0
2020-07-17,Molise,0,300516,0.0
2020-07-18,Molise,0,300516,0.0
2020-07-19,Molise,0,300516,0.0
2020-07-20,Molise,0,300516,0.0
2020-07-21,Molise,0,300516,0.0
2020-07-22,Molise,0,300516,0.0
2020-07-23,Molise,0,300516,0.0
2020-07-24,Molise,0,300516,0.0
2020-07-25,Molise,0,300516,0.0
2020-07-26,Molise,0,300516,0.0
2020-07-27,Molise,0,300516,0.0
2020-07-28,Molise,0,300516,0.0
2020-07-29,Molise,0,300516,0.0
2020-07-30,Molise,0,300516,0.0
2020-07-31,Molise,0,300516,0.0
2020-08-01,Molise,0,300516,0.0
2020-08-02,Molise,0,300516,0.0
2020-08-03,Molise,0,300516,0.0
2020-08-04,Molise,0,300516,0.0
2020-08-05,Molise,0,300516,0.0
2020-08-06,Molise,0,300516,0.0
2020-08-07,Molise,0,300516,0.0
2020-08-08,Molise,0,300516,0.0
2020-08-09,Molise,0,300516,0.0
2020-08-10,Molise,0,300516,0.0
2020-08-11,Molise,0,300516,0.0
2020-08-12,Molise,0,300516,0.0
2020-08-13,Molise,0,300516,0.0
2020-08-14,Molise,0,300516,0.0
2020-08-15,Molise,0,300516,0.0
2020-08-16,Molise,0,300516,0.0
2020-08-17,Molise,0,300516,0.0
2020-08-18,Molise,0,300516,0.0
2020-08-19,Molise,0,300516,0.0
2020-08-20,Molise,0,300516,0.0
2020-08-21,Molise,0,300516,0.0
2020-08-22,Molise,0,300516,0.0
2020-08-23,Molise,0,300516,0.0
2020-08-24,Molise,0,300516,0.0
2020-08-25,Molise,0,300516,0.0
2020-08-26,Molise,0,300516,0.0
2020-08-27,Molise,0,300516,0.0
2020-08-28,Molise,0,300516,0.0
2020-08-29,Molise,0,300516,0.0
2020-08-30,Molise,0,300516,0.0
2020-08-31,Molise,0,300516,0.0
2020-09-01,Molise,0,300516,0.0
2020-09-02,Molise,0,300516,0.0
2020-09-03,Molise,0,300516,0.0
2020-09-04,Molise,0,300516,0.0
2020-09-05,Molise,0,300516,0.0
2020-09-06,Molise,0,300516,0.0
2020-09-07,Molise,0,300516,0.0
2020-09-08,Molise,0,300516,0.0
2020-09-09,Molise,0,300516,0.0
2020-09-10,Molise,0,300516,0.0
2020-09-11,Molise,0,300516,0.0
2020-09-12,Molise,0,300516,0.0
2020-09-13,Molise,0,300516,0.0
2020-09-14,Molise,0,300516,0.0
2020-09-15,Molise,0,300516,0.0
2020-09-16,Molise,0,300516,0.0
2020-09-17,Molise,0,300516,0.0
2020-09-18,Molise,0,300516,0.0
2020-09-19,Molise,0,300516,0.0
2020-09-20,Molise,0,300516,0.0
2020-09-21,Molise,0,300516,0.0
2020-09-22,Molise,0,300516,0.0
2020-09-23,Molise,0,300516,0.0
2020-09-24,Molise,0,300516,0.0
2020-09-25,Molise,0,300516,0.0
2020-09-26,Molise,0,300516,0.0
2020-09-27,Molise,1,300516,3.33
2020-09-28,Molise,0,300516,0.0
2020-09-29,Molise,0,300516,0.0
2020-09-30,Molise,0,300516,0.0
2020-10-01,Molise,0,300516,0.0
2020-10-02,Molise,0,300516,0.0
2020-10-03,Molise,1,300516,3.33
2020-10-04,Molise,0,300516,0.0
2020-10-05,Molise,0,300516,0.0
2020-10-06,Molise,0,300516,0.0
2020-10-07,Molise,0,300516,0.0
2020-10-08,Molise,0,300516,0.0
2020-10-09,Molise,0,300516,0.0
2020-10-10,Molise,1,300516,3.33
2020-10-11,Molise,0,300516,0.0
2020-10-12,Molise,0,300516,0.0
2020-10-13,Molise,0,300516,0.0
2020-10-14,Molise,0,300516,0.0
2020-10-15,Molise,0,300516,0.0
2020-10-16,Molise,0,300516,0.0
2020-10-17,Molise,0,300516,0.0
2020-10-18,Molise,0,300516,0.0
2020-10-19,Molise,0,300516,0.0
2020-10-20,Molise,0,300516,0.0
2020-10-21,Molise,0,300516,0.0
2020-10-22,Molise,0,300516,0.0
2020-10-23,Molise,0,300516,0.0
2020-10-24,Molise,1,300516,3.33
2020-10-25,Molise,1,300516,3.33
2020-10-26,Molise,0,300516,0.0
2020-10-27,Molise,1,300516,3.33
2020-10-28,Molise,2,300516,6.66
2020-10-29,Molise,1,300516,3.33
2020-10-30,Molise,0,300516,0.0
2020-10-31,Molise,5,300516,16.64
2020-11-01,Molise,3,300516,9.98
2020-11-02,Molise,1,300516,3.33
2020-11-03,Molise,0,300516,0.0
2020-11-04,Molise,0,300516,0.0
2020-11-05,Molise,1,300516,3.33
2020-11-06,Molise,3,300516,9.98
2020-11-07,Molise,0,300516,0.0
2020-11-08,Molise,3,300516,9.98
2020-11-09,Molise,1,300516,3.33
2020-11-10,Molise,7,300516,23.29
2020-11-11,Molise,1,300516,3.33
2020-11-12,Molise,4,300516,13.31
2020-11-13,Molise,1,300516,3.33
2020-11-14,Molise,4,300516,13.31
2020-11-15,Molise,1,300516,3.33
2020-11-16,Molise,4,300516,13.31
2020-11-17,Molise,1,300516,3.33
2020-11-18,Molise,8,300516,26.62
2020-11-19,Molise,4,300516,13.31
2020-11-20,Molise,2,300516,6.66
2020-11-21,Molise,6,300516,19.97
2020-11-22,Molise,2,300516,6.66
2020-11-23,Molise,1,300516,3.33
2020-11-24,Molise,1,300516,3.33
2020-11-25,Molise,3,300516,9.98
2020-11-26,Molise,4,300516,13.31
2020-11-27,Molise,5,300516,16.64
2020-11-28,Molise,5,300516,16.64
2020-11-29,Molise,4,300516,13.31
2020-11-30,Molise,1,300516,3.33
2020-12-01,Molise,2,300516,6.66
2020-12-02,Molise,7,300516,23.29
2020-12-03,Molise,0,300516,0.0
2020-12-04,Molise,2,300516,6.66
2020-12-05,Molise,4,300516,13.31
2020-12-06,Molise,2,300516,6.66
2020-12-07,Molise,6,300516,19.97
2020-12-08,Molise,3,300516,9.98
2020-12-09,Molise,1,300516,3.33
2020-12-10,Molise,2,300516,6.66
2020-12-11,Molise,5,300516,16.64
2020-12-12,Molise,8,300516,26.62
2020-12-13,Molise,2,300516,6.66
2020-12-14,Molise,1,300516,3.33
2020-12-15,Molise,3,300516,9.98
2020-12-16,Molise,2,300516,6.66
2020-12-17,Molise,4,300516,13.31
2020-02-24,Piemonte,0,4311217,0.0
2020-02-25,Piemonte,0,4311217,0.0
2020-02-26,Piemonte,0,4311217,0.0
2020-02-27,Piemonte,0,4311217,0.0
2020-02-28,Piemonte,0,4311217,0.0
2020-02-29,Piemonte,0,4311217,0.0
2020-03-01,Piemonte,0,4311217,0.0
2020-03-02,Piemonte,0,4311217,0.0
2020-03-03,Piemonte,0,4311217,0.0
2020-03-04,Piemonte,0,4311217,0.0
2020-03-05,Piemonte,2,4311217,0.46
2020-03-06,Piemonte,2,4311217,0.46
2020-03-07,Piemonte,1,4311217,0.23
2020-03-08,Piemonte,0,4311217,0.0
2020-03-09,Piemonte,8,4311217,1.86
2020-03-10,Piemonte,4,4311217,0.93
2020-03-11,Piemonte,4,4311217,0.93
2020-03-12,Piemonte,5,4311217,1.16
2020-03-13,Piemonte,20,4311217,4.64
2020-03-14,Piemonte,13,4311217,3.02
2020-03-15,Piemonte,22,4311217,5.1
2020-03-16,Piemonte,30,4311217,6.96
2020-03-17,Piemonte,22,4311217,5.1
2020-03-18,Piemonte,21,4311217,4.87
2020-03-19,Piemonte,21,4311217,4.87
2020-03-20,Piemonte,34,4311217,7.89
2020-03-21,Piemonte,29,4311217,6.73
2020-03-22,Piemonte,45,4311217,10.44
2020-03-23,Piemonte,32,4311217,7.42
2020-03-24,Piemonte,59,4311217,13.69
2020-03-25,Piemonte,75,4311217,17.4
2020-03-26,Piemonte,0,4311217,0.0
2020-03-27,Piemonte,120,4311217,27.83
2020-03-28,Piemonte,48,4311217,11.13
2020-03-29,Piemonte,67,4311217,15.54
2020-03-30,Piemonte,65,4311217,15.08
2020-03-31,Piemonte,105,4311217,24.36
2020-04-01,Piemonte,32,4311217,7.42
2020-04-02,Piemonte,97,4311217,22.5
2020-04-03,Piemonte,60,4311217,13.92
2020-04-04,Piemonte,85,4311217,19.72
2020-04-05,Piemonte,40,4311217,9.28
2020-04-06,Piemonte,83,4311217,19.25
2020-04-07,Piemonte,68,4311217,15.77
2020-04-08,Piemonte,59,4311217,13.69
2020-04-09,Piemonte,76,4311217,17.63
2020-04-10,Piemonte,78,4311217,18.09
2020-04-11,Piemonte,101,4311217,23.43
2020-04-12,Piemonte,96,4311217,22.27
2020-04-13,Piemonte,97,4311217,22.5
2020-04-14,Piemonte,101,4311217,23.43
2020-04-15,Piemonte,88,4311217,20.41
2020-04-16,Piemonte,79,4311217,18.32
2020-04-17,Piemonte,77,4311217,17.86
2020-04-18,Piemonte,81,4311217,18.79
2020-04-19,Piemonte,79,4311217,18.32
2020-04-20,Piemonte,78,4311217,18.09
2020-04-21,Piemonte,76,4311217,17.63
2020-04-22,Piemonte,74,4311217,17.16
2020-04-23,Piemonte,71,4311217,16.47
2020-04-24,Piemonte,69,4311217,16.0
2020-04-25,Piemonte,68,4311217,15.77
2020-04-26,Piemonte,56,4311217,12.99
2020-04-27,Piemonte,55,4311217,12.76
2020-04-28,Piemonte,58,4311217,13.45
2020-04-29,Piemonte,67,4311217,15.54
2020-04-30,Piemonte,63,4311217,14.61
2020-05-01,Piemonte,31,4311217,7.19
2020-05-02,Piemonte,29,4311217,6.73
2020-05-03,Piemonte,26,4311217,6.03
2020-05-04,Piemonte,34,4311217,7.89
2020-05-05,Piemonte,30,4311217,6.96
2020-05-06,Piemonte,31,4311217,7.19
2020-05-07,Piemonte,35,4311217,8.12
2020-05-08,Piemonte,23,4311217,5.33
2020-05-09,Piemonte,26,4311217,6.03
2020-05-10,Piemonte,36,4311217,8.35
2020-05-11,Piemonte,33,4311217,7.65
2020-05-12,Piemonte,28,4311217,6.49
2020-05-13,Piemonte,32,4311217,7.42
2020-05-14,Piemonte,33,4311217,7.65
2020-05-15,Piemonte,64,4311217,14.84
2020-05-16,Piemonte,37,4311217,8.58
2020-05-17,Piemonte,18,4311217,4.18
2020-05-18,Piemonte,20,4311217,4.64
2020-05-19,Piemonte,47,4311217,10.9
2020-05-20,Piemonte,39,4311217,9.05
2020-05-21,Piemonte,24,4311217,5.57
2020-05-22,Piemonte,15,4311217,3.48
2020-05-23,Piemonte,14,4311217,3.25
2020-05-24,Piemonte,12,4311217,2.78
2020-05-25,Piemonte,15,4311217,3.48
2020-05-26,Piemonte,14,4311217,3.25
2020-05-27,Piemonte,16,4311217,3.71
2020-05-28,Piemonte,10,4311217,2.32
2020-05-29,Piemonte,13,4311217,3.02
2020-05-30,Piemonte,7,4311217,1.62
2020-05-31,Piemonte,9,4311217,2.09
2020-06-01,Piemonte,9,4311217,2.09
2020-06-02,Piemonte,8,4311217,1.86
2020-06-03,Piemonte,14,4311217,3.25
2020-06-04,Piemonte,12,4311217,2.78
2020-06-05,Piemonte,17,4311217,3.94
2020-06-06,Piemonte,7,4311217,1.62
2020-06-07,Piemonte,7,4311217,1.62
2020-06-08,Piemonte,13,4311217,3.02
2020-06-09,Piemonte,7,4311217,1.62
2020-06-10,Piemonte,15,4311217,3.48
2020-06-11,Piemonte,12,4311217,2.78
2020-06-12,Piemonte,8,4311217,1.86
2020-06-13,Piemonte,10,4311217,2.32
2020-06-14,Piemonte,6,4311217,1.39
2020-06-15,Piemonte,0,4311217,0.0
2020-06-16,Piemonte,6,4311217,1.39
2020-06-17,Piemonte,8,4311217,1.86
2020-06-18,Piemonte,6,4311217,1.39
2020-06-19,Piemonte,7,4311217,1.62
2020-06-20,Piemonte,6,4311217,1.39
2020-06-21,Piemonte,6,4311217,1.39
2020-06-22,Piemonte,4,4311217,0.93
2020-06-23,Piemonte,4,4311217,0.93
2020-06-24,Piemonte,7,4311217,1.62
2020-06-25,Piemonte,5,4311217,1.16
2020-06-26,Piemonte,6,4311217,1.39
2020-06-27,Piemonte,3,4311217,0.7
2020-06-28,Piemonte,5,4311217,1.16
2020-06-29,Piemonte,2,4311217,0.46
2020-06-30,Piemonte,3,4311217,0.7
2020-07-01,Piemonte,1,4311217,0.23
2020-07-02,Piemonte,5,4311217,1.16
2020-07-03,Piemonte,4,4311217,0.93
2020-07-04,Piemonte,2,4311217,0.46
2020-07-05,Piemonte,0,4311217,0.0
2020-07-06,Piemonte,2,4311217,0.46
2020-07-07,Piemonte,3,4311217,0.7
2020-07-08,Piemonte,0,4311217,0.0
2020-07-09,Piemonte,1,4311217,0.23
2020-07-10,Piemonte,2,4311217,0.46
2020-07-11,Piemonte,1,4311217,0.23
2020-07-12,Piemonte,0,4311217,0.0
2020-07-13,Piemonte,1,4311217,0.23
2020-07-14,Piemonte,3,4311217,0.7
2020-07-15,Piemonte,3,4311217,0.7
2020-07-16,Piemonte,0,4311217,0.0
2020-07-17,Piemonte,1,4311217,0.23
2020-07-18,Piemonte,0,4311217,0.0
2020-07-19,Piemonte,0,4311217,0.0
2020-07-20,Piemonte,1,4311217,0.23
2020-07-21,Piemonte,3,4311217,0.7
2020-07-22,Piemonte,0,4311217,0.0
2020-07-23,Piemonte,0,4311217,0.0
2020-07-24,Piemonte,0,4311217,0.0
2020-07-25,Piemonte,2,4311217,0.46
2020-07-26,Piemonte,1,4311217,0.23
2020-07-27,Piemonte,1,4311217,0.23
2020-07-28,Piemonte,0,4311217,0.0
2020-07-29,Piemonte,1,4311217,0.23
2020-07-30,Piemonte,0,4311217,0.0
2020-07-31,Piemonte,1,4311217,0.23
2020-08-01,Piemonte,0,4311217,0.0
2020-08-02,Piemonte,0,4311217,0.0
2020-08-03,Piemonte,2,4311217,0.46
2020-08-04,Piemonte,1,4311217,0.23
2020-08-05,Piemonte,2,4311217,0.46
2020-08-06,Piemonte,1,4311217,0.23
2020-08-07,Piemonte,1,4311217,0.23
2020-08-08,Piemonte,0,4311217,0.0
2020-08-09,Piemonte,0,4311217,0.0
2020-08-10,Piemonte,0,4311217,0.0
2020-08-11,Piemonte,0,4311217,0.0
2020-08-12,Piemonte,2,4311217,0.46
2020-08-13,Piemonte,1,4311217,0.23
2020-08-14,Piemonte,0,4311217,0.0
2020-08-15,Piemonte,0,4311217,0.0
2020-08-16,Piemonte,0,4311217,0.0
2020-08-17,Piemonte,1,4311217,0.23
2020-08-18,Piemonte,1,4311217,0.23
2020-08-19,Piemonte,1,4311217,0.23
2020-08-20,Piemonte,0,4311217,0.0
2020-08-21,Piemonte,0,4311217,0.0
2020-08-22,Piemonte,1,4311217,0.23
2020-08-23,Piemonte,0,4311217,0.0
2020-08-24,Piemonte,0,4311217,0.0
2020-08-25,Piemonte,0,4311217,0.0
2020-08-26,Piemonte,1,4311217,0.23
2020-08-27,Piemonte,0,4311217,0.0
2020-08-28,Piemonte,1,4311217,0.23
2020-08-29,Piemonte,0,4311217,0.0
2020-08-30,Piemonte,1,4311217,0.23
2020-08-31,Piemonte,0,4311217,0.0
2020-09-01,Piemonte,0,4311217,0.0
2020-09-02,Piemonte,1,4311217,0.23
2020-09-03,Piemonte,1,4311217,0.23
2020-09-04,Piemonte,1,4311217,0.23
2020-09-05,Piemonte,1,4311217,0.23
2020-09-06,Piemonte,0,4311217,0.0
2020-09-07,Piemonte,1,4311217,0.23
2020-09-08,Piemonte,1,4311217,0.23
2020-09-09,Piemonte,0,4311217,0.0
2020-09-10,Piemonte,1,4311217,0.23
2020-09-11,Piemonte,0,4311217,0.0
2020-09-12,Piemonte,0,4311217,0.0
2020-09-13,Piemonte,0,4311217,0.0
2020-09-14,Piemonte,0,4311217,0.0
2020-09-15,Piemonte,0,4311217,0.0
2020-09-16,Piemonte,0,4311217,0.0
2020-09-17,Piemonte,0,4311217,0.0
2020-09-18,Piemonte,0,4311217,0.0
2020-09-19,Piemonte,1,4311217,0.23
2020-09-20,Piemonte,0,4311217,0.0
2020-09-21,Piemonte,1,4311217,0.23
2020-09-22,Piemonte,1,4311217,0.23
2020-09-23,Piemonte,1,4311217,0.23
2020-09-24,Piemonte,1,4311217,0.23
2020-09-25,Piemonte,1,4311217,0.23
2020-09-26,Piemonte,1,4311217,0.23
2020-09-27,Piemonte,1,4311217,0.23
2020-09-28,Piemonte,0,4311217,0.0
2020-09-29,Piemonte,2,4311217,0.46
2020-09-30,Piemonte,1,4311217,0.23
2020-10-01,Piemonte,1,4311217,0.23
2020-10-02,Piemonte,1,4311217,0.23
2020-10-03,Piemonte,0,4311217,0.0
2020-10-04,Piemonte,1,4311217,0.23
2020-10-05,Piemonte,1,4311217,0.23
2020-10-06,Piemonte,2,4311217,0.46
2020-10-07,Piemonte,2,4311217,0.46
2020-10-08,Piemonte,0,4311217,0.0
2020-10-09,Piemonte,0,4311217,0.0
2020-10-10,Piemonte,2,4311217,0.46
2020-10-11,Piemonte,3,4311217,0.7
2020-10-12,Piemonte,3,4311217,0.7
2020-10-13,Piemonte,3,4311217,0.7
2020-10-14,Piemonte,4,4311217,0.93
2020-10-15,Piemonte,3,4311217,0.7
2020-10-16,Piemonte,4,4311217,0.93
2020-10-17,Piemonte,2,4311217,0.46
2020-10-18,Piemonte,2,4311217,0.46
2020-10-19,Piemonte,5,4311217,1.16
2020-10-20,Piemonte,6,4311217,1.39
2020-10-21,Piemonte,7,4311217,1.62
2020-10-22,Piemonte,11,4311217,2.55
2020-10-23,Piemonte,9,4311217,2.09
2020-10-24,Piemonte,12,4311217,2.78
2020-10-25,Piemonte,11,4311217,2.55
2020-10-26,Piemonte,14,4311217,3.25
2020-10-27,Piemonte,13,4311217,3.02
2020-10-28,Piemonte,19,4311217,4.41
2020-10-29,Piemonte,27,4311217,6.26
2020-10-30,Piemonte,23,4311217,5.33
2020-10-31,Piemonte,28,4311217,6.49
2020-11-01,Piemonte,11,4311217,2.55
2020-11-02,Piemonte,21,4311217,4.87
2020-11-03,Piemonte,29,4311217,6.73
2020-11-04,Piemonte,37,4311217,8.58
2020-11-05,Piemonte,39,4311217,9.05
2020-11-06,Piemonte,29,4311217,6.73
2020-11-07,Piemonte,45,4311217,10.44
2020-11-08,Piemonte,35,4311217,8.12
2020-11-09,Piemonte,49,4311217,11.37
2020-11-10,Piemonte,64,4311217,14.84
2020-11-11,Piemonte,84,4311217,19.48
2020-11-12,Piemonte,77,4311217,17.86
2020-11-13,Piemonte,61,4311217,14.15
2020-11-14,Piemonte,37,4311217,8.58
2020-11-15,Piemonte,45,4311217,10.44
2020-11-16,Piemonte,71,4311217,16.47
2020-11-17,Piemonte,73,4311217,16.93
2020-11-18,Piemonte,63,4311217,14.61
2020-11-19,Piemonte,78,4311217,18.09
2020-11-20,Piemonte,88,4311217,20.41
2020-11-21,Piemonte,77,4311217,17.86
2020-11-22,Piemonte,69,4311217,16.0
2020-11-23,Piemonte,81,4311217,18.79
2020-11-24,Piemonte,73,4311217,16.93
2020-11-25,Piemonte,84,4311217,19.48
2020-11-26,Piemonte,72,4311217,16.7
2020-11-27,Piemonte,97,4311217,22.5
2020-11-28,Piemonte,98,4311217,22.73
2020-11-29,Piemonte,84,4311217,19.48
2020-11-30,Piemonte,85,4311217,19.72
2020-12-01,Piemonte,64,4311217,14.84
2020-12-02,Piemonte,57,4311217,13.22
2020-12-03,Piemonte,92,4311217,21.34
2020-12-04,Piemonte,54,4311217,12.53
2020-12-05,Piemonte,62,4311217,14.38
2020-12-06,Piemonte,55,4311217,12.76
2020-12-07,Piemonte,64,4311217,14.84
2020-12-08,Piemonte,59,4311217,13.69
2020-12-09,Piemonte,67,4311217,15.54
2020-12-10,Piemonte,84,4311217,19.48
2020-12-11,Piemonte,96,4311217,22.27
2020-12-12,Piemonte,59,4311217,13.69
